match,chunk,frame,image_x,image_y,box_h,head_px,face_px
manutd_liverpool,h2_chunk_003,1180,1050.6778564453125,559.535888671875,91.0,11.375,10.11111111111111
manutd_liverpool,h2_chunk_003,1580,669.3431396484375,428.3212890625,79.0,9.875,8.777777777777777
manutd_liverpool,h2_chunk_003,3870,887.7801513671875,437.9212951660156,79.0,9.875,8.777777777777777
manutd_liverpool,h2_chunk_003,3925,1006.349853515625,488.0116271972656,85.0,10.625,9.444444444444445
manutd_liverpool,h2_chunk_003,3950,1035.29345703125,466.6366882324219,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_003,4255,611.1708984375,695.8369750976562,104.0,13.0,11.555555555555555
manutd_liverpool,h2_chunk_003,4365,1502.294677734375,990.7843627929688,132.0,16.5,14.666666666666666
manutd_liverpool,h2_chunk_003,4450,489.1826171875,846.4671630859375,118.0,14.75,13.11111111111111
manutd_liverpool,h2_chunk_003,4505,259.44366455078125,717.2815551757812,106.0,13.25,11.777777777777777
manutd_liverpool,h2_chunk_003,4640,682.3365478515625,530.13623046875,89.0,11.125,9.888888888888888
manutd_liverpool,h2_chunk_003,4715,597.1029052734375,433.4053039550781,79.0,9.875,8.777777777777777
manutd_liverpool,h2_chunk_003,5460,983.369384765625,525.3060302734375,88.0,11.0,9.777777777777777
manutd_liverpool,h2_chunk_003,5775,1436.3367919921875,797.1783447265625,114.0,14.25,12.666666666666666
manutd_liverpool,h2_chunk_003,5870,429.70452880859375,960.3922729492188,129.0,16.125,14.333333333333332
manutd_liverpool,h2_chunk_003,5975,1078.1539306640625,884.3547973632812,122.0,15.25,13.555555555555555
manutd_liverpool,h2_chunk_003,6105,1321.2894287109375,753.864990234375,109.0,13.625,12.11111111111111
manutd_liverpool,h2_chunk_003,6150,790.646728515625,720.2208251953125,107.0,13.375,11.888888888888888
manutd_liverpool,h2_chunk_003,6235,399.6484375,783.1419677734375,113.0,14.125,12.555555555555555
manutd_liverpool,h2_chunk_003,7375,1627.4356689453125,811.9400634765625,114.0,14.25,12.666666666666666
manutd_liverpool,h2_chunk_003,7425,771.9845581054688,829.3580932617188,117.0,14.625,13.0
manutd_liverpool,h2_chunk_003,7475,1311.09765625,610.9093017578125,95.0,11.875,10.555555555555555
manutd_liverpool,h2_chunk_003,7550,1006.0863647460938,518.6270751953125,87.0,10.875,9.666666666666666
manutd_liverpool,h2_chunk_003,7900,1464.407470703125,473.4997863769531,83.0,10.375,9.222222222222221
manutd_liverpool,h2_chunk_003,7970,1371.7386474609375,484.71893310546875,84.0,10.5,9.333333333333332
manutd_liverpool,h2_chunk_003,8115,1472.0689697265625,617.98291015625,96.0,12.0,10.666666666666666
manutd_liverpool,h2_chunk_003,8230,1399.77685546875,460.4506530761719,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_003,8405,1167.1259765625,426.08526611328125,79.0,9.875,8.777777777777777
manutd_liverpool,h2_chunk_003,8605,1529.764404296875,682.67041015625,102.0,12.75,11.333333333333332
manutd_liverpool,h2_chunk_003,8645,1466.7008056640625,530.4050903320312,88.0,11.0,9.777777777777777
manutd_liverpool,h2_chunk_003,9950,1520.805419921875,414.7626953125,77.0,9.625,8.555555555555555
manutd_liverpool,h2_chunk_003,10010,1560.322265625,514.4668579101562,87.0,10.875,9.666666666666666
manutd_liverpool,h2_chunk_003,10045,1632.62841796875,611.5293579101562,96.0,12.0,10.666666666666666
manutd_liverpool,h2_chunk_003,10360,1457.3748779296875,409.9415283203125,76.0,9.5,8.444444444444445
manutd_liverpool,h2_chunk_003,10415,1420.5064697265625,399.20660400390625,76.0,9.5,8.444444444444445
manutd_liverpool,h2_chunk_003,10470,1349.411865234375,422.2965393066406,78.0,9.75,8.666666666666666
manutd_liverpool,h2_chunk_003,10510,1491.267578125,510.9720764160156,86.0,10.75,9.555555555555555
manutd_liverpool,h2_chunk_003,11020,980.7015380859375,382.9881591796875,74.0,9.25,8.222222222222221
manutd_liverpool,h2_chunk_003,12415,1423.981689453125,446.7888488769531,80.0,10.0,8.88888888888889
manutd_liverpool,h2_chunk_003,12570,1474.2823486328125,685.009765625,103.0,12.875,11.444444444444445
manutd_liverpool,h2_chunk_003,13260,266.0869140625,612.1907348632812,96.0,12.0,10.666666666666666
manutd_liverpool,h2_chunk_003,13495,619.6966552734375,465.1875305175781,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_003,13700,1214.1397705078125,546.5494995117188,90.0,11.25,10.0
manutd_liverpool,h2_chunk_004,315,1144.184326171875,547.23046875,90.0,11.25,10.0
manutd_liverpool,h2_chunk_004,565,1066.7764892578125,555.76953125,90.0,11.25,10.0
manutd_liverpool,h2_chunk_004,830,780.4462280273438,400.5208435058594,76.0,9.5,8.444444444444445
manutd_liverpool,h2_chunk_004,1605,1561.510009765625,576.51171875,93.0,11.625,10.333333333333332
manutd_liverpool,h2_chunk_004,1730,1483.31396484375,428.54437255859375,78.0,9.75,8.666666666666666
manutd_liverpool,h2_chunk_004,1790,1331.559326171875,396.76605224609375,75.0,9.375,8.333333333333332
manutd_liverpool,h2_chunk_004,2305,1520.349609375,454.103271484375,81.0,10.125,9.0
manutd_liverpool,h2_chunk_004,2965,1649.8128662109375,625.796142578125,97.0,12.125,10.777777777777777
manutd_liverpool,h2_chunk_004,4160,722.0218505859375,548.1322021484375,90.0,11.25,10.0
manutd_liverpool,h2_chunk_004,4915,1114.455078125,409.20361328125,77.0,9.625,8.555555555555555
manutd_liverpool,h2_chunk_004,5135,860.3905029296875,442.04248046875,80.0,10.0,8.88888888888889
manutd_liverpool,h2_chunk_004,6125,1442.605712890625,799.3699340820312,114.0,14.25,12.666666666666666
manutd_liverpool,h2_chunk_004,6205,1419.145263671875,988.2222900390625,132.0,16.5,14.666666666666666
manutd_liverpool,h2_chunk_004,6355,1522.5771484375,668.8633422851562,101.0,12.625,11.222222222222221
manutd_liverpool,h2_chunk_004,6440,1535.77880859375,479.1091003417969,84.0,10.5,9.333333333333332
manutd_liverpool,h2_chunk_004,6580,846.3106689453125,497.261962890625,85.0,10.625,9.444444444444445
manutd_liverpool,h2_chunk_004,6730,992.316162109375,822.866943359375,116.0,14.5,12.888888888888888
manutd_liverpool,h2_chunk_004,7835,1130.333251953125,407.6914978027344,76.0,9.5,8.444444444444445
manutd_liverpool,h2_chunk_004,7890,1256.05029296875,447.53240966796875,80.0,10.0,8.88888888888889
manutd_liverpool,h2_chunk_004,7915,762.627197265625,493.1971740722656,85.0,10.625,9.444444444444445
manutd_liverpool,h2_chunk_004,7975,594.7197265625,497.2583923339844,85.0,10.625,9.444444444444445
manutd_liverpool,h2_chunk_004,8265,1186.9141845703125,661.194580078125,101.0,12.625,11.222222222222221
manutd_liverpool,h2_chunk_004,10595,807.7285766601562,779.3058471679688,112.0,14.0,12.444444444444443
manutd_liverpool,h2_chunk_004,13005,526.1280517578125,510.4281311035156,86.0,10.75,9.555555555555555
manutd_liverpool,h2_chunk_004,13375,779.704345703125,385.6826171875,74.0,9.25,8.222222222222221
manutd_liverpool,h2_chunk_004,13430,727.3466796875,444.8998107910156,80.0,10.0,8.88888888888889
manutd_liverpool,h2_chunk_004,13570,369.6839599609375,618.9432983398438,96.0,12.0,10.666666666666666
manutd_liverpool,h2_chunk_004,13865,374.0985412597656,447.2857971191406,81.0,10.125,9.0
manutd_liverpool,h2_chunk_004,13935,371.18048095703125,465.9358215332031,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_004,14025,403.1966552734375,463.12744140625,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_005,750,1110.4130859375,482.0755615234375,84.0,10.5,9.333333333333332
manutd_liverpool,h2_chunk_005,795,1411.791259765625,441.4527893066406,80.0,10.0,8.88888888888889
manutd_liverpool,h2_chunk_005,855,1464.6712646484375,598.0638427734375,95.0,11.875,10.555555555555555
manutd_liverpool,h2_chunk_005,1090,502.8735656738281,487.9892883300781,84.0,10.5,9.333333333333332
manutd_liverpool,h2_chunk_005,1285,415.0341796875,461.4665222167969,82.0,10.25,9.11111111111111
manutd_liverpool,h2_chunk_005,1410,569.510009765625,527.3634643554688,88.0,11.0,9.777777777777777
manutd_liverpool,h2_chunk_005,1490,605.3480834960938,547.2088623046875,90.0,11.25,10.0
manutd_liverpool,h2_chunk_005,2005,1373.1317138671875,610.8953857421875,95.0,11.875,10.555555555555555
manutd_liverpool,h2_chunk_005,2150,1326.652099609375,503.60699462890625,86.0,10.75,9.555555555555555
manutd_liverpool,h2_chunk_005,2205,1343.1536865234375,412.5572814941406,77.0,9.625,8.555555555555555
manutd_liverpool,h2_chunk_005,2240,1206.86328125,482.87506103515625,83.0,10.375,9.222222222222221
manutd_liverpool,h2_chunk_005,2315,1288.18603515625,393.4872131347656,75.0,9.375,8.333333333333332
manutd_liverpool,h2_chunk_005,2390,1226.3211669921875,413.97320556640625,77.0,9.625,8.555555555555555
manutd_liverpool,h2_chunk_005,2440,1056.287109375,492.3722229003906,85.0,10.625,9.444444444444445
manutd_liverpool,h2_chunk_005,2630,1268.1214599609375,412.0296630859375,77.0,9.625,8.555555555555555
manutd_liverpool,h2_chunk_005,2660,1283.628173828125,389.7026062011719,75.0,9.375,8.333333333333332
manutd_tottenham,h1_chunk_000,640,1607.4583740234375,534.839599609375,88.0,11.0,9.777777777777777
manutd_tottenham,h1_chunk_000,1980,1588.46435546875,659.886962890625,100.0,12.5,11.11111111111111
manutd_tottenham,h1_chunk_000,2180,1381.991943359375,438.29730224609375,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_000,2355,1006.6690063476562,381.3403625488281,74.0,9.25,8.222222222222221
manutd_tottenham,h1_chunk_000,2470,1164.231201171875,404.4738464355469,76.0,9.5,8.444444444444445
manutd_tottenham,h1_chunk_000,2670,777.4088745117188,683.4509887695312,103.0,12.875,11.444444444444445
manutd_tottenham,h1_chunk_000,2840,836.3408203125,636.4187622070312,98.0,12.25,10.888888888888888
manutd_tottenham,h1_chunk_000,2890,901.0513916015625,616.9605712890625,96.0,12.0,10.666666666666666
manutd_tottenham,h1_chunk_000,2965,1009.602294921875,459.79107666015625,81.0,10.125,9.0
manutd_tottenham,h1_chunk_000,3130,1374.3338623046875,475.95074462890625,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_000,3390,833.9679565429688,485.3643493652344,84.0,10.5,9.333333333333332
manutd_tottenham,h1_chunk_000,3640,1099.8702392578125,475.4248352050781,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_000,6300,1470.779296875,679.8460083007812,102.0,12.75,11.333333333333332
manutd_tottenham,h1_chunk_000,6475,1641.4775390625,717.228271484375,106.0,13.25,11.777777777777777
manutd_tottenham,h1_chunk_000,7510,1076.1982421875,359.2555847167969,72.0,9.0,8.0
manutd_tottenham,h1_chunk_000,7550,1064.468017578125,418.835693359375,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_000,8910,868.6803588867188,533.8344116210938,88.0,11.0,9.777777777777777
manutd_tottenham,h1_chunk_000,9155,670.359130859375,626.9354248046875,97.0,12.125,10.777777777777777
manutd_tottenham,h1_chunk_000,9420,1229.428955078125,411.9518127441406,76.0,9.5,8.444444444444445
manutd_tottenham,h1_chunk_000,9695,904.67431640625,556.7364501953125,90.0,11.25,10.0
manutd_tottenham,h1_chunk_000,10800,713.74853515625,364.6480407714844,72.0,9.0,8.0
manutd_tottenham,h1_chunk_000,10845,495.21893310546875,366.13800048828125,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_000,12360,650.01171875,570.2405395507812,92.0,11.5,10.222222222222221
manutd_tottenham,h1_chunk_000,12415,314.4384765625,521.3297729492188,87.0,10.875,9.666666666666666
manutd_tottenham,h1_chunk_000,13010,1305.7509765625,371.0062561035156,74.0,9.25,8.222222222222221
manutd_tottenham,h1_chunk_000,13350,1287.691650390625,337.8064880371094,70.0,8.75,7.777777777777778
manutd_tottenham,h1_chunk_000,13585,924.8583984375,387.9052429199219,74.0,9.25,8.222222222222221
manutd_tottenham,h1_chunk_001,535,977.7319946289062,682.3038940429688,103.0,12.875,11.444444444444445
manutd_tottenham,h1_chunk_001,765,1137.97998046875,433.21942138671875,79.0,9.875,8.777777777777777
manutd_tottenham,h1_chunk_001,2335,1213.669677734375,501.1341857910156,86.0,10.75,9.555555555555555
manutd_tottenham,h1_chunk_001,2360,1269.4503173828125,558.4332275390625,91.0,11.375,10.11111111111111
manutd_tottenham,h1_chunk_001,2485,650.0341796875,510.6011657714844,86.0,10.75,9.555555555555555
manutd_tottenham,h1_chunk_001,3755,772.736572265625,480.2886047363281,84.0,10.5,9.333333333333332
manutd_tottenham,h1_chunk_001,3965,1465.918212890625,637.591064453125,98.0,12.25,10.888888888888888
manutd_tottenham,h1_chunk_001,4065,1507.186767578125,645.073974609375,100.0,12.5,11.11111111111111
manutd_tottenham,h1_chunk_001,4680,1277.498046875,444.7873229980469,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_001,4760,1238.0936279296875,508.89630126953125,86.0,10.75,9.555555555555555
manutd_tottenham,h1_chunk_001,5555,474.212646484375,914.4778442382812,125.0,15.625,13.888888888888888
manutd_tottenham,h1_chunk_001,5630,468.48687744140625,796.8978881835938,113.0,14.125,12.555555555555555
manutd_tottenham,h1_chunk_001,5945,702.9708251953125,655.8331298828125,100.0,12.5,11.11111111111111
manutd_tottenham,h1_chunk_001,6125,727.15234375,583.0159912109375,94.0,11.75,10.444444444444445
manutd_tottenham,h1_chunk_001,6165,517.3297729492188,834.58984375,117.0,14.625,13.0
manutd_tottenham,h1_chunk_001,6750,254.395751953125,497.6588134765625,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_001,7350,606.4710693359375,910.5477905273438,124.0,15.5,13.777777777777777
manutd_tottenham,h1_chunk_001,7405,1249.21533203125,768.31298828125,111.0,13.875,12.333333333333332
manutd_tottenham,h1_chunk_001,7450,1117.185791015625,438.4010925292969,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_001,7515,869.0770874023438,556.8412475585938,90.0,11.25,10.0
manutd_tottenham,h1_chunk_001,7910,1439.048828125,805.7748413085938,114.0,14.25,12.666666666666666
manutd_tottenham,h1_chunk_001,7960,1634.5858154296875,634.59716796875,98.0,12.25,10.888888888888888
manutd_tottenham,h1_chunk_001,8025,1613.6773681640625,414.873291015625,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_001,8065,875.9840698242188,519.4519653320312,87.0,10.875,9.666666666666666
manutd_tottenham,h1_chunk_001,8175,968.498046875,555.4210815429688,91.0,11.375,10.11111111111111
manutd_tottenham,h1_chunk_001,9845,782.0638427734375,671.43701171875,102.0,12.75,11.333333333333332
manutd_tottenham,h1_chunk_001,10380,707.0516967773438,417.79058837890625,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_001,11640,1596.007568359375,670.25244140625,102.0,12.75,11.333333333333332
manutd_tottenham,h1_chunk_001,11775,1374.3826904296875,457.51641845703125,81.0,10.125,9.0
manutd_tottenham,h1_chunk_001,11975,260.91015625,894.8677978515625,122.0,15.25,13.555555555555555
manutd_tottenham,h1_chunk_001,12185,1617.84912109375,552.4534912109375,90.0,11.25,10.0
manutd_tottenham,h1_chunk_001,12305,1483.149658203125,532.90185546875,88.0,11.0,9.777777777777777
manutd_tottenham,h1_chunk_001,12380,1323.2808837890625,409.25860595703125,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_001,13190,1362.195068359375,457.9231262207031,81.0,10.125,9.0
manutd_tottenham,h1_chunk_001,13430,1469.341064453125,417.8674621582031,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_001,13740,1605.39794921875,598.9943237304688,94.0,11.75,10.444444444444445
manutd_tottenham,h1_chunk_001,13835,1150.8404541015625,361.0462646484375,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_001,14180,816.7264404296875,760.4996337890625,110.0,13.75,12.222222222222221
manutd_tottenham,h1_chunk_002,2870,581.3070068359375,775.6449584960938,111.0,13.875,12.333333333333332
manutd_tottenham,h1_chunk_002,2910,1229.6571044921875,647.055908203125,100.0,12.5,11.11111111111111
manutd_tottenham,h1_chunk_002,3675,1337.4970703125,779.3167114257812,112.0,14.0,12.444444444444443
manutd_tottenham,h1_chunk_002,3710,1618.9189453125,639.2657470703125,99.0,12.375,11.0
manutd_tottenham,h1_chunk_002,4065,1359.163818359375,613.7841186523438,96.0,12.0,10.666666666666666
manutd_tottenham,h1_chunk_002,4175,412.51031494140625,776.1329956054688,112.0,14.0,12.444444444444443
manutd_tottenham,h1_chunk_002,4190,349.43487548828125,722.44189453125,106.0,13.25,11.777777777777777
manutd_tottenham,h1_chunk_002,5735,1325.582763671875,609.4591064453125,96.0,12.0,10.666666666666666
manutd_tottenham,h1_chunk_002,6020,1448.289306640625,403.3619079589844,76.0,9.5,8.444444444444445
manutd_tottenham,h1_chunk_002,6145,1636.4627685546875,703.6111450195312,105.0,13.125,11.666666666666666
manutd_tottenham,h1_chunk_002,6215,1225.1728515625,683.0415649414062,103.0,12.875,11.444444444444445
manutd_tottenham,h1_chunk_002,6270,1192.792724609375,794.022705078125,114.0,14.25,12.666666666666666
manutd_tottenham,h1_chunk_002,6765,1620.013427734375,728.7866821289062,107.0,13.375,11.888888888888888
manutd_tottenham,h1_chunk_002,8335,1175.2694091796875,762.5671997070312,110.0,13.75,12.222222222222221
manutd_tottenham,h1_chunk_002,8450,1430.40625,425.8890686035156,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_002,8500,1318.670654296875,384.0101623535156,75.0,9.375,8.333333333333332
manutd_tottenham,h1_chunk_002,8555,1405.59619140625,463.4890441894531,82.0,10.25,9.11111111111111
manutd_tottenham,h1_chunk_002,8640,1210.4111328125,371.543212890625,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_002,8725,877.862060546875,373.579833984375,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_002,8885,1608.4940185546875,492.22589111328125,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_002,9270,1001.9928588867188,372.9911193847656,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_002,10170,1548.767333984375,479.66009521484375,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_002,10450,1656.7451171875,618.0609130859375,97.0,12.125,10.777777777777777
manutd_tottenham,h1_chunk_002,10580,1467.21875,391.8418273925781,75.0,9.375,8.333333333333332
manutd_tottenham,h1_chunk_002,11230,1026.13232421875,651.984619140625,99.0,12.375,11.0
manutd_tottenham,h1_chunk_002,11680,1548.5478515625,543.0606079101562,90.0,11.25,10.0
manutd_tottenham,h1_chunk_002,12075,644.76708984375,840.5267333984375,118.0,14.75,13.11111111111111
manutd_tottenham,h1_chunk_002,12580,1412.66845703125,478.6971435546875,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_002,12660,1408.821533203125,776.7098388671875,111.0,13.875,12.333333333333332
manutd_tottenham,h1_chunk_002,12795,1423.7900390625,423.49139404296875,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_002,12900,1270.899169921875,496.9671630859375,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_002,13455,1556.864501953125,351.37677001953125,71.0,8.875,7.888888888888888
manutd_tottenham,h1_chunk_002,13665,1203.26171875,412.0269470214844,77.0,9.625,8.555555555555555
manutd_tottenham,h1_chunk_003,1075,1046.9539794921875,422.0683288574219,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_003,1120,1390.04248046875,477.2198791503906,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_003,1435,681.415771484375,772.2942504882812,111.0,13.875,12.333333333333332
manutd_tottenham,h1_chunk_003,1640,1407.466796875,603.365966796875,95.0,11.875,10.555555555555555
manutd_tottenham,h1_chunk_003,1850,1578.936767578125,545.42333984375,90.0,11.25,10.0
manutd_tottenham,h1_chunk_003,2535,692.2022705078125,874.9321899414062,120.0,15.0,13.333333333333332
manutd_tottenham,h1_chunk_003,2605,1402.2391357421875,878.472900390625,121.0,15.125,13.444444444444443
manutd_tottenham,h1_chunk_003,2695,854.4215698242188,617.2342529296875,97.0,12.125,10.777777777777777
manutd_tottenham,h1_chunk_003,2835,408.98944091796875,757.6884155273438,110.0,13.75,12.222222222222221
manutd_tottenham,h1_chunk_003,2875,879.19970703125,629.4847412109375,98.0,12.25,10.888888888888888
manutd_tottenham,h1_chunk_003,4725,875.404296875,787.3641967773438,113.0,14.125,12.555555555555555
manutd_tottenham,h1_chunk_003,6340,1392.52880859375,438.9581604003906,79.0,9.875,8.777777777777777
manutd_tottenham,h1_chunk_003,7060,727.2965087890625,426.8090515136719,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_003,7120,684.3958129882812,415.04510498046875,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_003,8000,776.1895751953125,599.4759521484375,95.0,11.875,10.555555555555555
manutd_tottenham,h1_chunk_003,8100,823.8132934570312,446.5730285644531,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_003,8220,947.9688720703125,373.7993469238281,73.0,9.125,8.11111111111111
manutd_tottenham,h1_chunk_003,8410,1649.3236083984375,447.5506591796875,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_003,8520,1447.1578369140625,574.547607421875,92.0,11.5,10.222222222222221
manutd_tottenham,h1_chunk_003,8890,1604.84423828125,637.7594604492188,98.0,12.25,10.888888888888888
manutd_tottenham,h1_chunk_003,9005,818.2972412109375,876.763427734375,121.0,15.125,13.444444444444443
manutd_tottenham,h1_chunk_003,9135,1511.349365234375,674.095947265625,102.0,12.75,11.333333333333332
manutd_tottenham,h1_chunk_003,9585,948.2191162109375,720.7608642578125,106.0,13.25,11.777777777777777
manutd_tottenham,h1_chunk_003,9875,500.5947265625,496.92852783203125,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_003,9950,578.4468994140625,356.9191589355469,71.0,8.875,7.888888888888888
manutd_tottenham,h1_chunk_003,11770,1577.6240234375,394.9609680175781,75.0,9.375,8.333333333333332
manutd_tottenham,h1_chunk_003,12785,533.6434326171875,500.4983215332031,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_003,14715,1134.8082275390625,545.5201416015625,90.0,11.25,10.0
manutd_tottenham,h1_chunk_004,585,985.1695556640625,622.8328857421875,97.0,12.125,10.777777777777777
manutd_tottenham,h1_chunk_004,660,856.725341796875,693.7774047851562,103.0,12.875,11.444444444444445
manutd_tottenham,h1_chunk_004,700,879.1510620117188,682.273681640625,103.0,12.875,11.444444444444445
manutd_tottenham,h1_chunk_004,775,1292.4788818359375,604.6124267578125,95.0,11.875,10.555555555555555
manutd_tottenham,h1_chunk_004,1465,441.9461669921875,450.8663330078125,80.0,10.0,8.88888888888889
manutd_tottenham,h1_chunk_004,1575,1354.74755859375,463.18060302734375,82.0,10.25,9.11111111111111
manutd_tottenham,h1_chunk_004,6215,1498.1630859375,476.6488342285156,83.0,10.375,9.222222222222221
manutd_tottenham,h1_chunk_004,6375,799.598388671875,894.8733520507812,122.0,15.25,13.555555555555555
manutd_tottenham,h1_chunk_004,6405,120.78025817871094,943.2467651367188,128.0,16.0,14.222222222222221
manutd_tottenham,h1_chunk_004,6605,1535.20849609375,549.4705810546875,90.0,11.25,10.0
manutd_tottenham,h1_chunk_004,6730,1350.6005859375,654.697998046875,100.0,12.5,11.11111111111111
manutd_tottenham,h1_chunk_004,7380,1442.539794921875,503.7345886230469,85.0,10.625,9.444444444444445
manutd_tottenham,h1_chunk_004,7555,886.801025390625,847.6832885742188,118.0,14.75,13.11111111111111
manutd_tottenham,h1_chunk_004,7595,420.78936767578125,783.2503662109375,112.0,14.0,12.444444444444443
manutd_tottenham,h1_chunk_004,7710,492.8802490234375,807.3245239257812,115.0,14.375,12.777777777777777
manutd_tottenham,h1_chunk_004,7775,691.5205078125,603.420166015625,95.0,11.875,10.555555555555555
manutd_tottenham,h1_chunk_004,7990,1354.50390625,512.9515991210938,86.0,10.75,9.555555555555555
manutd_tottenham,h1_chunk_004,8095,1354.9462890625,430.7605895996094,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_004,8130,1127.7255859375,425.88311767578125,78.0,9.75,8.666666666666666
manutd_tottenham,h1_chunk_004,8970,116.30723571777344,396.9492492675781,75.0,9.375,8.333333333333332
manutd_tottenham,h1_chunk_004,9950,1617.9718017578125,582.0192260742188,94.0,11.75,10.444444444444445
manutd_tottenham,h1_chunk_004,10090,1509.42724609375,486.876953125,84.0,10.5,9.333333333333332
manutd_tottenham,h1_chunk_004,10175,1260.550537109375,587.9695434570312,93.0,11.625,10.333333333333332
manutd_tottenham,h1_chunk_004,10550,1390.6708984375,377.2413635253906,74.0,9.25,8.222222222222221
manutd_tottenham,h1_chunk_004,10780,1619.41552734375,571.8657836914062,92.0,11.5,10.222222222222221
manutd_tottenham,h1_chunk_004,11020,1445.807373046875,518.714111328125,87.0,10.875,9.666666666666666
manutd_tottenham,h1_chunk_004,11290,1590.3995361328125,480.2680969238281,84.0,10.5,9.333333333333332
manutd_tottenham,h1_chunk_004,11730,1338.2548828125,925.0809326171875,126.0,15.75,14.0
manutd_tottenham,h1_chunk_004,11825,1351.42041015625,619.9586791992188,96.0,12.0,10.666666666666666
manutd_tottenham,h1_chunk_004,11860,1601.32470703125,580.5008544921875,93.0,11.625,10.333333333333332
manutd_tottenham,h1_chunk_004,11980,1298.589111328125,624.9285278320312,97.0,12.125,10.777777777777777
manutd_tottenham,h1_chunk_004,13080,1578.3193359375,495.6611022949219,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_000,125,1395.15673828125,568.6796264648438,92.0,11.5,10.222222222222221
manutd_tottenham,h2_chunk_000,170,1227.880859375,454.0711975097656,81.0,10.125,9.0
manutd_tottenham,h2_chunk_000,275,1133.723876953125,480.52081298828125,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_000,400,1560.52490234375,460.7774658203125,81.0,10.125,9.0
manutd_tottenham,h2_chunk_000,465,1368.760498046875,420.7685546875,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_000,610,1493.4139404296875,461.63006591796875,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_000,2450,857.5076293945312,410.9418029785156,76.0,9.5,8.444444444444445
manutd_tottenham,h2_chunk_000,2775,750.8311767578125,369.5028076171875,73.0,9.125,8.11111111111111
manutd_tottenham,h2_chunk_000,2870,650.30615234375,372.9296875,73.0,9.125,8.11111111111111
manutd_tottenham,h2_chunk_000,2950,500.84149169921875,471.7361755371094,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_000,3085,518.1439208984375,610.8016357421875,96.0,12.0,10.666666666666666
manutd_tottenham,h2_chunk_000,3550,1561.302978515625,444.8788146972656,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_000,3960,1043.400390625,390.24493408203125,75.0,9.375,8.333333333333332
manutd_tottenham,h2_chunk_000,4100,1317.98974609375,505.9736633300781,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_000,4165,1270.20849609375,391.9326477050781,75.0,9.375,8.333333333333332
manutd_tottenham,h2_chunk_000,4255,1160.925048828125,384.5233459472656,74.0,9.25,8.222222222222221
manutd_tottenham,h2_chunk_000,4305,1119.1767578125,495.12261962890625,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_000,7905,556.0382080078125,543.5198364257812,89.0,11.125,9.888888888888888
manutd_tottenham,h2_chunk_000,8055,499.4422607421875,557.897705078125,90.0,11.25,10.0
manutd_tottenham,h2_chunk_000,8275,1120.318115234375,941.819580078125,127.0,15.875,14.11111111111111
manutd_tottenham,h2_chunk_000,8415,1267.892822265625,472.4242858886719,83.0,10.375,9.222222222222221
